DATE_RESERVATION;PLAGE_HORAIRE;STATUT;STRUCTURE;NOM_COMPLET;FONCTION;DATE_CREATION;PONT_SITE
2022-02-13;JOUR;VALIDE;APM TERMINAL;2022-02-13;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-09 06:10:12;APM TERMINAL
2022-02-13;JOUR;VALIDE;MEDLOG;2022-02-13;responsable pont bascule;2022-02-10 14:50:47;MEDLOG
2022-02-13;JOUR;VALIDE;MOVIS;2022-02-13;RESPONSABLE PT BASCULE;2022-02-10 15:02:00;CFS 4 VRIDI
2022-02-13;JOUR;VALIDE;MANTRA;2022-02-13;AGENT LOGISTICS;2022-02-10 15:30:35;MANTRA
2022-02-13;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-13;AGENT;2022-02-11 07:04:35;COTON RAN
2022-02-13;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-13;AGENT;2022-02-11 07:04:46;T6
2022-02-13;JOUR;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-02-13;AGENT;2022-02-11 07:05:03;VRIDI 3 PONT 1
2022-02-13;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-13;AGENT;2022-02-11 07:05:08;VRIDI 3 PONT 1
2022-02-13;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-13;AGENT;2022-02-11 07:05:44;VRIDI 3 PONT 2
2022-02-13;JOUR;VALIDE;OLAM;2022-02-13;coordinateur pesage;2022-02-11 10:28:25;USINE UNICAO PONT02
2022-02-13;JOUR;ANNULE;OLAM;2022-02-13;coordinateur pesage;2022-02-11 10:28:27;USINE UNICAO PONT02
2022-02-13;JOUR;VALIDE;;2022-02-13;RESPONSABLE LOGISTIQUE;2022-02-11 11:44:58;STNC
2022-02-13;JOUR;VALIDE;coic sa;2022-02-13;GESTIONNAIRE DE STOCKS;2022-02-11 13:39:57;COIC
2022-02-13;JOUR;VALIDE;DUVICK;2022-02-13;RESPONSABLES / VICE ;2022-02-11 14:57:56;DUVICK
2022-02-13;JOUR;REJETE;GMCI;2022-02-13;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-11 15:19:59;GMCI HINO
2022-02-13;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-13;CHEF DE SERVICE METROLOGIE;2022-01-04 11:09:16;CCI-CI PONT N2
2022-02-13;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-13;RESPONSABLE PESEUR;2022-01-07 16:10:07;R et R
2022-02-13;NUIT;VALIDE;SEAFEM;2022-02-13;DIRECTEUR GENERAL;2022-02-03 15:04:53;SEAFEM
2022-02-13;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-13;AGENT ADMINISTRATIF;2022-02-07 13:16:31;VRIDI 2 STATION VRAC
2022-02-13;NUIT;VALIDE;ZAMACOM;2022-02-13;RESPONSABLE TRANSIT ;2022-02-08 11:55:09;ZAMACOM PONT 1
2022-02-13;NUIT;VALIDE;MEDLOG;2022-02-13;responsable pont bascule;2022-02-10 14:49:51;MEDLOG
2022-02-13;NUIT;ANNULE;MOVIS;2022-02-13;RESPONSABLE PT BASCULE;2022-02-10 15:01:18;CFS 4 VRIDI
2022-02-13;NUIT;VALIDE;MANTRA;2022-02-13;AGENT LOGISTICS;2022-02-10 15:30:23;MANTRA
2022-02-13;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-13;AGENT;2022-02-11 07:06:00;T6
2022-02-13;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-13;AGENT;2022-02-11 07:06:17;VRIDI 3 PONT 1
2022-02-13;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-13;AGENT;2022-02-11 07:06:37;VRIDI 3 PONT 2
2022-02-13;NUIT;EXPIRE;;2022-02-13;RESPONSABLE LOGISTIQUE;2022-02-11 11:45:08;STNC
2022-02-13;NUIT;VALIDE;coic sa;2022-02-13;GESTIONNAIRE DE STOCKS;2022-02-11 13:40:10;COIC
2022-02-13;NUIT;VALIDE;DUVICK;2022-02-13;RESPONSABLES / VICE ;2022-02-11 14:58:11;DUVICK
2022-02-13;NUIT;ANNULE;MOVIS;2022-02-13;RESPONSABLE PT BASCULE;2022-02-11 15:33:35;CFS 4 VRIDI
2022-02-13;NUIT;VALIDE;SACO;2022-02-13;CONTAINER FLEET MANAGEMENT LEAD;2022-02-11 15:42:13;SACO ABIDJAN
2022-02-13;NUIT;VALIDE;MOVIS;2022-02-13;coordinateur;2022-02-11 15:50:08;CFS 4 VRIDI
2022-02-14;JOUR;VALIDE;coic sa;2022-02-14;GESTIONNAIRE DE STOCKS;2021-12-06 15:14:56;COIC
2022-02-14;JOUR;VALIDE;SOGENA;2022-02-14;SUPERVISEUR;2022-01-03 15:19:36;SOGENA EX-CAISTAB
2022-02-14;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-14;RESPONSABLE PESEUR;2022-01-07 16:10:18;R et R
2022-02-14;JOUR;VALIDE;OLAM;2022-02-14;coordinateur pesage;2022-01-13 11:39:37;USINE UNICAO PONT02
2022-02-14;JOUR;VALIDE;CTM;2022-02-14;DGA;2022-01-17 11:31:42;CTM
2022-02-14;JOUR;VALIDE;SACO;2022-02-14;AGENT LOGISTIQUE;2022-01-28 09:36:44;SACO ABIDJAN
2022-02-14;JOUR;REJETE;SACO;2022-02-14;AGENT LOGISTIQUE;2022-01-28 09:36:46;SACO ABIDJAN
2022-02-14;JOUR;VALIDE;SEAFEM;2022-02-14;DIRECTEUR GENERAL;2022-02-03 15:05:12;SEAFEM
2022-02-14;JOUR;VALIDE;CARGILL COCOA;2022-02-14;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-03 16:31:57;CARGILL COCOA YOP
2022-02-14;JOUR;VALIDE;DUVICK;2022-02-14;RESPONSABLES / VICE ;2022-02-04 07:18:19;DUVICK
2022-02-14;JOUR;VALIDE;ITCA;2022-02-14;RESPONSABLE PRODUITS FINIS;2022-02-04 14:20:45;ITCA
2022-02-14;JOUR;ANNULE;ITCA;2022-02-14;RESPONSABLE PRODUITS FINIS;2022-02-04 14:20:47;ITCA
2022-02-14;JOUR;VALIDE;FARLIN COMMODITIES;2022-02-14;SELVA SIR;2022-02-07 08:13:00;FARLIN
2022-02-14;JOUR;ANNULE;FARLIN COMMODITIES;2022-02-14;SELVA SIR;2022-02-07 08:13:03;FARLIN
2022-02-14;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-14;AGENT ADMINISTRATIF;2022-02-07 13:16:43;VRIDI 2 STATION VRAC
2022-02-14;JOUR;VALIDE;MEDLOG;2022-02-14;responsable pont bascule;2022-02-07 14:12:14;MEDLOG
2022-02-14;JOUR;VALIDE;ZAMACOM;2022-02-14;RESPONSABLE TRANSIT ;2022-02-08 11:55:24;ZAMACOM PONT 1
2022-02-14;JOUR;VALIDE;MOVIS;2022-02-14;RESPONSABLE PT BASCULE;2022-02-10 15:03:39;CFS 4 VRIDI
2022-02-14;JOUR;VALIDE;APM TERMINAL;2022-02-14;RESPONSABLE PONT BASCULE;2022-02-10 16:19:20;APM TERMINAL
2022-02-14;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-14;AGENT;2022-02-11 07:07:11;COTON RAN
2022-02-14;JOUR;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-02-14;AGENT;2022-02-11 07:07:32;T6
2022-02-14;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-14;AGENT;2022-02-11 07:07:34;T6
2022-02-14;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-14;AGENT;2022-02-11 07:07:56;VRIDI 3 PONT 1
2022-02-14;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-14;AGENT;2022-02-11 07:08:22;VRIDI 3 PONT 2
2022-02-14;JOUR;VALIDE;;2022-02-14;RESPONSABLE LOGISTIQUE;2022-02-11 11:45:35;STNC
2022-02-14;JOUR;VALIDE;TRCI;2022-02-14;RESPONSABLE PRODUIT FINI;2022-02-11 12:16:47;TRCI ANGUEDEDOU
2022-02-14;JOUR;REJETE;TRCI;2022-02-14;RESPONSABLE PRODUIT FINI;2022-02-11 12:16:49;TRCI ANGUEDEDOU
2022-02-14;JOUR;VALIDE;MANTRA;2022-02-14;AGENT LOGISTICS;2022-02-11 12:44:03;MANTRA
2022-02-14;JOUR;VALIDE;logtrans;2022-02-14;PESEUR;2022-02-11 14:22:33;LOGTRANS
2022-02-14;JOUR;VALIDE;GMCI;2022-02-14;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-11 15:20:12;GMCI HINO
2022-02-14;JOUR;VALIDE;GMCI;2022-02-14;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-11 15:20:22;GMCI GESTOCI
2022-02-14;JOUR;VALIDE;GMCI;2022-02-14;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-11 15:20:28;GMCI GARE DU MALI
2022-02-14;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-14;CHEF DE SERVICE METROLOGIE;2022-01-04 11:09:37;CCI-CI PONT N2
2022-02-14;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-14;AGENT PESEUR;2022-01-24 19:30:49;R et R
2022-02-14;NUIT;VALIDE;SEAFEM;2022-02-14;DIRECTEUR GENERAL;2022-02-03 15:05:31;SEAFEM
2022-02-14;NUIT;VALIDE;CARGILL COCOA;2022-02-14;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:33:55;CARGILL COCOA YOP
2022-02-14;NUIT;VALIDE;ZAMACOM;2022-02-14;RESPONSABLE TRANSIT ;2022-02-08 11:55:31;ZAMACOM PONT 1
2022-02-14;NUIT;VALIDE;APM TERMINAL;2022-02-14;RESPONSABLE PONT BASCULE;2022-02-10 16:19:28;APM TERMINAL
2022-02-14;NUIT;VALIDE;;2022-02-14;RESPONSABLE LOGISTIQUE;2022-02-11 11:45:24;STNC
2022-02-14;NUIT;VALIDE;MANTRA;2022-02-14;AGENT LOGISTICS;2022-02-11 12:44:16;MANTRA
2022-02-14;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-14;AGENT;2022-02-14 06:54:11;T6
2022-02-14;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-14;AGENT;2022-02-14 06:54:21;VRIDI 3 PONT 1
2022-02-14;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-14;AGENT;2022-02-14 06:54:29;VRIDI 3 PONT 2
2022-02-14;NUIT;VALIDE;coic sa;2022-02-14;GESTIONNAIRE DE STOCKS;2022-02-14 09:23:08;COIC
2022-02-14;NUIT;VALIDE;SACO;2022-02-14;CONTAINER FLEET MANAGEMENT LEAD;2022-02-14 12:36:52;SACO ABIDJAN
2022-02-14;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-14;AGENT ADMINISTRATIF;2022-02-14 12:51:02;VRIDI 2 STATION VRAC
2022-02-14;NUIT;VALIDE;FARLIN COMMODITIES;2022-02-14;SELVA SIR;2022-02-14 13:39:28;FARLIN
2022-02-14;NUIT;VALIDE;logtrans;2022-02-14;PESEUR;2022-02-14 14:39:25;LOGTRANS
2022-02-14;NUIT;VALIDE;MEDLOG;2022-02-14;AGENT PONT BASCULE;2022-02-14 14:43:21;MEDLOG
2022-02-14;NUIT;VALIDE;SOGENA;2022-02-14;SUPERVISEUR;2022-02-14 14:47:36;SOGENA EX-CAISTAB
2022-02-14;NUIT;VALIDE;MOVIS;2022-02-14;RESPONSABLE PT BASCULE;2022-02-14 15:15:55;CFS 4 VRIDI
2022-02-14;NUIT;VALIDE;DUVICK;2022-02-14;RESPONSABLES / VICE ;2022-02-14 15:28:16;DUVICK
2022-02-14;NUIT;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-14 16:55:00;EOLIS PONT
2022-02-15;JOUR;VALIDE;coic sa;2022-02-15;GESTIONNAIRE DE STOCKS;2021-12-06 15:15:12;COIC
2022-02-15;JOUR;VALIDE;SOGENA;2022-02-15;SUPERVISEUR;2022-01-03 15:19:44;SOGENA EX-CAISTAB
2022-02-15;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-15;RESPONSABLE PESEUR;2022-01-07 16:10:33;R et R
2022-02-15;JOUR;VALIDE;OLAM;2022-02-15;coordinateur pesage;2022-01-13 11:39:47;USINE UNICAO PONT02
2022-02-15;JOUR;VALIDE;CTM;2022-02-15;DGA;2022-01-17 11:32:06;CTM
2022-02-15;JOUR;VALIDE;SEAFEM;2022-02-15;DIRECTEUR GENERAL;2022-02-03 15:06:18;SEAFEM
2022-02-15;JOUR;VALIDE;DUVICK;2022-02-15;RESPONSABLES / VICE ;2022-02-04 07:18:29;DUVICK
2022-02-15;JOUR;VALIDE;ITCA;2022-02-15;RESPONSABLE PRODUITS FINIS;2022-02-04 14:21:41;ITCA
2022-02-15;JOUR;VALIDE;CARGILL COCOA;2022-02-15;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:34:08;CARGILL COCOA YOP
2022-02-15;JOUR;VALIDE;MEDLOG;2022-02-15;responsable pont bascule;2022-02-07 14:12:38;MEDLOG
2022-02-15;JOUR;VALIDE;ZAMACOM;2022-02-15;RESPONSABLE TRANSIT ;2022-02-08 11:55:55;ZAMACOM PONT 1
2022-02-15;JOUR;VALIDE;FARLIN COMMODITIES;2022-02-15;PESSE;2022-02-10 09:18:25;FARLIN
2022-02-15;JOUR;VALIDE;MOVIS;2022-02-15;RESPONSABLE PT BASCULE;2022-02-10 15:03:48;CFS 4 VRIDI
2022-02-15;JOUR;VALIDE;APM TERMINAL;2022-02-15;RESPONSABLE PONT BASCULE;2022-02-10 16:19:50;APM TERMINAL
2022-02-15;JOUR;REJETE;;2022-02-15;RESPONSABLE LOGISTIQUE;2022-02-11 11:45:46;STNC
2022-02-15;JOUR;VALIDE;;2022-02-15;RESPONSABLE LOGISTIQUE;2022-02-11 11:45:48;STNC
2022-02-15;JOUR;REJETE;MANTRA;2022-02-15;AGENT LOGISTICS;2022-02-11 12:44:46;MANTRA
2022-02-15;JOUR;VALIDE;SACO;2022-02-15;CONTAINER FLEET MANAGEMENT LEAD;2022-02-11 15:42:29;SACO ABIDJAN
2022-02-15;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-15;AGENT;2022-02-14 06:54:50;COTON RAN
2022-02-15;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-15;AGENT;2022-02-14 06:55:01;T6
2022-02-15;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-15;AGENT;2022-02-14 06:55:10;VRIDI 3 PONT 1
2022-02-15;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-15;AGENT;2022-02-14 06:55:17;VRIDI 3 PONT 2
2022-02-15;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-15;AGENT ADMINISTRATIF;2022-02-14 12:51:38;VRIDI 2 STATION VRAC
2022-02-15;JOUR;VALIDE;MANTRA;2022-02-15;AGENT LOGISTICS;2022-02-14 13:13:18;YIRIMA
2022-02-15;JOUR;VALIDE;GMCI;2022-02-15;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-14 14:31:29;GMCI GARE DU MALI
2022-02-15;JOUR;REJETE;GMCI;2022-02-15;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-14 14:31:40;GMCI GESTOCI
2022-02-15;JOUR;VALIDE;GMCI;2022-02-15;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-14 14:31:45;GMCI HINO
2022-02-15;JOUR;VALIDE;logtrans;2022-02-15;PESEUR;2022-02-14 14:38:48;LOGTRANS
2022-02-15;JOUR;VALIDE;TRCI;2022-02-15;RESPONSABLE PRODUIT FINI;2022-02-14 15:09:18;TRCI ANGUEDEDOU
2022-02-15;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-14 16:56:39;EOLIS PONT
2022-02-15;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-14 16:57:29;MANTRA
2022-02-15;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-14 17:00:55;GMCI GESTOCI
2022-02-15;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-15;CHEF DE SERVICE METROLOGIE;2022-01-04 11:09:49;CCI-CI PONT N2
2022-02-15;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-15;RESPONSABLE PESEUR;2022-01-07 16:10:41;R et R
2022-02-15;NUIT;VALIDE;SEAFEM;2022-02-15;DIRECTEUR GENERAL;2022-02-03 15:06:28;SEAFEM
2022-02-15;NUIT;VALIDE;CARGILL COCOA;2022-02-15;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:34:17;CARGILL COCOA YOP
2022-02-15;NUIT;REJETE;CARGILL COCOA;2022-02-15;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:34:19;CARGILL COCOA YOP
2022-02-15;NUIT;VALIDE;ZAMACOM;2022-02-15;RESPONSABLE TRANSIT ;2022-02-08 11:56:03;ZAMACOM PONT 1
2022-02-15;NUIT;VALIDE;APM TERMINAL;2022-02-15;RESPONSABLE PONT BASCULE;2022-02-10 16:19:40;APM TERMINAL
2022-02-15;NUIT;VALIDE;MANTRA;2022-02-15;AGENT LOGISTICS;2022-02-11 12:44:35;MANTRA
2022-02-15;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-15;AGENT;2022-02-14 06:57:18;T6
2022-02-15;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-15;AGENT;2022-02-14 06:57:24;VRIDI 3 PONT 1
2022-02-15;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-15;AGENT;2022-02-14 06:57:31;VRIDI 3 PONT 2
2022-02-15;NUIT;VALIDE;SACO;2022-02-15;CONTAINER FLEET MANAGEMENT LEAD;2022-02-14 12:37:04;SACO ABIDJAN
2022-02-15;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-15;AGENT ADMINISTRATIF;2022-02-14 12:51:46;VRIDI 2 STATION VRAC
2022-02-15;NUIT;VALIDE;coic sa;2022-02-15;GESTIONNAIRE DE STOCKS ;2022-02-15 12:40:08;COIC
2022-02-15;NUIT;VALIDE;DUVICK;2022-02-15;RESPONSABLES / VICE ;2022-02-15 14:11:37;DUVICK
2022-02-15;NUIT;VALIDE;MANTRA;2022-02-15;AGENT LOGISTICS;2022-02-15 14:43:07;YIRIMA
2022-02-15;NUIT;VALIDE;MOVIS;2022-02-15;coordinateur;2022-02-15 15:38:19;CFS 4 VRIDI
2022-02-16;JOUR;VALIDE;coic sa;2022-02-16;GESTIONNAIRE DE STOCKS;2021-12-06 15:15:20;COIC
2022-02-16;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-16;RESPONSABLE PESEUR;2022-01-07 16:10:52;R et R
2022-02-16;JOUR;VALIDE;SOGENA;2022-02-16;SUPERVISEUR;2022-01-10 15:34:43;SOGENA EX-CAISTAB
2022-02-16;JOUR;VALIDE;OLAM;2022-02-16;coordinateur pesage;2022-01-13 11:39:57;USINE UNICAO PONT02
2022-02-16;JOUR;VALIDE;CTM;2022-02-16;DGA;2022-01-17 11:32:20;CTM
2022-02-16;JOUR;VALIDE;DUVICK;2022-02-16;RESPONSABLES / VICE ;2022-02-04 07:18:39;DUVICK
2022-02-16;JOUR;VALIDE;ITCA;2022-02-16;RESPONSABLE PRODUITS FINIS;2022-02-04 14:21:04;ITCA
2022-02-16;JOUR;ANNULE;ITCA;2022-02-16;RESPONSABLE PRODUITS FINIS;2022-02-04 14:21:05;ITCA
2022-02-16;JOUR;VALIDE;CARGILL COCOA;2022-02-16;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:34:29;CARGILL COCOA YOP
2022-02-16;JOUR;VALIDE;MEDLOG;2022-02-16;responsable pont bascule;2022-02-07 14:12:49;MEDLOG
2022-02-16;JOUR;VALIDE;MOVIS;2022-02-16;RESPONSABLE PT BASCULE;2022-02-10 15:03:59;CFS 4 VRIDI
2022-02-16;JOUR;VALIDE;;2022-02-16;RESPONSABLE LOGISTIQUE;2022-02-11 11:45:57;STNC
2022-02-16;JOUR;REJETE;MANTRA;2022-02-16;AGENT LOGISTICS;2022-02-11 12:45:06;MANTRA
2022-02-16;JOUR;VALIDE;SACO;2022-02-16;CONTAINER FLEET MANAGEMENT LEAD;2022-02-11 15:42:34;SACO ABIDJAN
2022-02-16;JOUR;VALIDE;APM TERMINAL;2022-02-16;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-14 05:52:22;APM TERMINAL
2022-02-16;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-16;AGENT;2022-02-14 06:57:55;COTON RAN
2022-02-16;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-16;AGENT;2022-02-14 06:58:02;T6
2022-02-16;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-16;AGENT;2022-02-14 06:58:09;VRIDI 3 PONT 1
2022-02-16;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-16;AGENT;2022-02-14 06:58:15;VRIDI 3 PONT 2
2022-02-16;JOUR;VALIDE;FARLIN COMMODITIES;2022-02-16;PESSE;2022-02-14 09:36:34;FARLIN
2022-02-16;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-16;AGENT ADMINISTRATIF;2022-02-14 12:51:58;VRIDI 2 STATION VRAC
2022-02-16;JOUR;REJETE;SEAFEM;2022-02-16;DIRECTEUR GENERAL;2022-02-14 14:32:32;SEAFEM
2022-02-16;JOUR;VALIDE;ZAMACOM;2022-02-16;RESPONSABLE TRANSIT ;2022-02-14 14:40:07;ZAMACOM PONT 1
2022-02-16;JOUR;REJETE;TRCI;2022-02-16;RESPONSABLE PRODUIT FINI;2022-02-15 10:08:49;TRCI ANGUEDEDOU
2022-02-16;JOUR;VALIDE;TRCI;2022-02-16;RESPONSABLE PRODUIT FINI;2022-02-15 10:08:50;TRCI ANGUEDEDOU
2022-02-16;JOUR;VALIDE;GMCI;2022-02-16;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-15 14:28:18;GMCI GARE DU MALI
2022-02-16;JOUR;VALIDE;GMCI;2022-02-16;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-15 14:28:25;GMCI GESTOCI
2022-02-16;JOUR;VALIDE;GMCI;2022-02-16;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-15 14:28:31;GMCI HINO
2022-02-16;JOUR;VALIDE;MANTRA;2022-02-16;AGENT LOGISTICS;2022-02-15 14:43:22;YIRIMA
2022-02-16;JOUR;ANNULE;MANTRA;2022-02-16;AGENT LOGISTICS;2022-02-15 14:43:24;YIRIMA
2022-02-16;JOUR;VALIDE;AK INTERNATIONAL;2022-02-16;RESPONSABLE TRANSIT;2022-02-15 14:49:07;AK INTERNATIONAL
2022-02-16;JOUR;VALIDE;logtrans;2022-02-16;PESEUR;2022-02-15 15:31:53;LOGTRANS
2022-02-16;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-16;CHEF DE SERVICE METROLOGIE;2022-01-04 11:09:57;CCI-CI PONT N2
2022-02-16;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-16;RESPONSABLE PESEUR;2022-01-07 16:10:59;R et R
2022-02-16;NUIT;VALIDE;CARGILL COCOA;2022-02-16;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:34:36;CARGILL COCOA YOP
2022-02-16;NUIT;VALIDE;MANTRA;2022-02-16;AGENT LOGISTICS;2022-02-11 12:45:26;MANTRA
2022-02-16;NUIT;VALIDE;APM TERMINAL;2022-02-16;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-14 05:52:38;APM TERMINAL
2022-02-16;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-16;AGENT;2022-02-14 06:58:42;T6
2022-02-16;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-16;AGENT;2022-02-14 06:58:48;VRIDI 3 PONT 1
2022-02-16;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-16;AGENT;2022-02-14 06:58:56;VRIDI 3 PONT 2
2022-02-16;NUIT;VALIDE;SACO;2022-02-16;CONTAINER FLEET MANAGEMENT LEAD;2022-02-14 12:37:09;SACO ABIDJAN
2022-02-16;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-16;AGENT ADMINISTRATIF;2022-02-14 12:52:10;VRIDI 2 STATION VRAC
2022-02-16;NUIT;VALIDE;SEAFEM;2022-02-16;DIRECTEUR GENERAL;2022-02-14 14:32:48;SEAFEM
2022-02-16;NUIT;VALIDE;ZAMACOM;2022-02-16;RESPONSABLE TRANSIT ;2022-02-14 14:40:15;ZAMACOM PONT 1
2022-02-16;NUIT;VALIDE;MANTRA;2022-02-16;AGENT LOGISTICS;2022-02-16 12:49:23;YIRIMA
2022-02-16;NUIT;VALIDE;coic sa;2022-02-16;GESTIONNAIRE DE STOCKS;2022-02-16 15:02:51;COIC
2022-02-16;NUIT;VALIDE;MOVIS;2022-02-16;RESPONSABLE PT BASCULE;2022-02-16 15:08:40;CFS 4 VRIDI
2022-02-16;NUIT;VALIDE;DUVICK;2022-02-16;RESPONSABLES / VICE ;2022-02-16 15:08:53;DUVICK
2022-02-16;NUIT;REJETE;DUVICK;2022-02-16;RESPONSABLES / VICE ;2022-02-16 15:08:53;DUVICK
2022-02-16;NUIT;VALIDE;MEDLOG;2022-02-16;responsable pont bascule;2022-02-16 15:30:51;MEDLOG
2022-02-17;JOUR;VALIDE;coic sa;2022-02-17;GESTIONNAIRE DE STOCKS;2021-12-06 15:15:29;COIC
2022-02-17;JOUR;VALIDE;SOGENA;2022-02-17;SUPERVISEUR;2022-01-10 15:35:02;SOGENA EX-CAISTAB
2022-02-17;JOUR;VALIDE;OLAM;2022-02-17;coordinateur pesage;2022-01-13 11:40:24;USINE UNICAO PONT02
2022-02-17;JOUR;VALIDE;CTM;2022-02-17;DGA;2022-01-17 11:32:33;CTM
2022-02-17;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-17;AGENT PESEUR;2022-01-24 19:31:44;R et R
2022-02-17;JOUR;VALIDE;DUVICK;2022-02-17;RESPONSABLES / VICE ;2022-02-04 07:18:50;DUVICK
2022-02-17;JOUR;VALIDE;ITCA;2022-02-17;RESPONSABLE PRODUITS FINIS;2022-02-04 14:22:06;ITCA
2022-02-17;JOUR;VALIDE;CARGILL COCOA;2022-02-17;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:34:45;CARGILL COCOA YOP
2022-02-17;JOUR;VALIDE;MEDLOG;2022-02-17;responsable pont bascule;2022-02-07 14:12:59;MEDLOG
2022-02-17;JOUR;VALIDE;;2022-02-17;RESPONSABLE LOGISTIQUE;2022-02-11 11:46:07;STNC
2022-02-17;JOUR;VALIDE;MANTRA;2022-02-17;AGENT LOGISTICS;2022-02-11 12:46:23;MANTRA
2022-02-17;JOUR;VALIDE;SACO;2022-02-17;CONTAINER FLEET MANAGEMENT LEAD;2022-02-11 15:42:38;SACO ABIDJAN
